curso_ofertado_id,nombre_seccion,codigo_curso,semestre,creditos,tipo_curso,profesor_id,profesor_popularidad,alumnos_previos,variacion_matricula,num_prerrequisitos,tasa_aprobacion,franja_horaria,alumnos_elegibles,cupo_maximo,alumnos_matriculados
791,EE522-2024-1-M,EE522,2024-1,4,O,25,0.71,7,-0.429,2,0.88,2,153,30,4
817,EE530-2024-1-M,EE530,2024-1,4,O,,0.75,17,0.353,1,0.74,2,99,10,23
809,EE588-2024-1-O,EE588,2024-1,4,O,25,0.71,27,-0.519,1,0.79,2,107,30,13
822,EE590-2024-1-N,EE590,2024-1,4,O,11,0.72,12,0.417,2,0.91,2,99,10,17
835,EE592-2024-1-N,EE592,2024-1,4,O,49,0.7,15,0.267,1,0.87,3,99,30,19
854,EE593-2024-1-M,EE593,2024-1,4,E,49,0.7,17,-0.235,0,0.85,3,511,30,13
855,EE596-2024-1-M,EE596,2024-1,3,E,88,0.72,19,-0.053,0,0.89,3,511,30,18
856,EE598-2024-1-M,EE598,2024-1,3,E,36,0.7,15,0.133,0,0.89,3,511,30,17
811,EE604-2024-1-N,EE604,2024-1,3,O,10,0.69,16,-0.5,1,0.88,2,107,30,8
857,EE658-2024-1-M,EE658,2024-1,3,E,2,0.74,14,0.214,0,0.91,1,511,30,17
849,EE712-2024-1-M,EE712,2024-1,3,O,24,0.73,15,-0.333,1,0.89,3,26,30,10
860,IP101-2024-1-N,IP101,2024-1,1,E,33,0.68,20,-0.1,0,0.82,2,511,30,18
795,TLN01-2024-1-M,TLN01,2024-1,5,O,26,0.7,6,-0.5,1,0.86,2,153,30,3
814,TLN02-2024-1-M,TLN02,2024-1,4,O,21,0.68,19,-0.474,1,0.84,2,107,30,10
861,TLN04-2024-1-M,TLN04,2024-1,3,E,,0.75,12,1.0,0,0.83,1,511,30,24
862,TLN05-2024-1-M,TLN05,2024-1,3,E,77,0.69,18,0.278,0,0.88,3,511,30,23
863,TLN06-2024-1-M,TLN06,2024-1,3,E,60,0.73,12,0.5,0,0.9,3,511,30,18
864,TLN07-2024-1-M,TLN07,2024-1,3,E,14,0.71,15,0.067,0,0.92,2,511,30,16
797,TLR01-2024-1-M,TLR01,2024-1,4,O,24,0.73,9,-0.667,1,0.91,1,153,30,3
815,TLR02-2024-1-M,TLR02,2024-1,4,O,35,0.72,19,-0.579,1,0.88,2,107,30,8
823,TLR03-2024-1-M,TLR03,2024-1,3,O,48,0.7,12,0.75,1,0.87,2,99,30,21
842,TLR04-2024-1-N,TLR04,2024-1,3,O,42,0.69,13,0.308,1,0.9,3,59,30,17
843,TLR05-2024-1-M,TLR05,2024-1,3,O,89,0.67,12,0.417,1,0.82,2,59,30,17
865,TLR06-2024-1-M,TLR06,2024-1,4,E,42,0.69,26,-0.423,0,0.83,3,511,30,15
530,BEF01-2024-2-O,BEF01,2024-2,2,O,14,0.71,33,0.152,0,0.81,2,297,30,38
506,BEG01-2024-2-P,BEG01,2024-2,3,O,63,0.69,37,-0.081,0,0.92,2,387,30,34
609,BEG06-2024-2-N,BEG06,2024-2,3,O,81,0.71,22,-0.636,1,0.89,3,99,30,8
439,BFI01-2024-2-R,BFI01,2024-2,5,O,40,0.72,40,-0.175,0,0.87,3,511,30,33
509,BFI03-2024-2-O,BFI03,2024-2,5,O,20,0.67,39,-0.154,2,0.88,1,387,30,33
470,BFI05-2024-2-N,BFI05,2024-2,4,O,4,0.68,40,-0.275,1,0.9,1,454,30,29
444,BIC01-2024-2-O,BIC01,2024-2,2,O,76,0.7,41,-0.244,0,0.86,1,511,30,31
452,BMA01-2024-2-R,BMA01,2024-2,5,O,19,0.69,42,-0.214,0,0.83,1,511,30,33
474,BMA02-2024-2-N,BMA02,2024-2,5,O,80,0.64,41,-0.195,1,0.79,1,454,30,33
454,BMA03-2024-2-M,BMA03,2024-2,4,O,80,0.64,42,-0.119,0,0.81,1,511,30,37
512,BMA05-2024-2-N,BMA05,2024-2,5,O,90,0.69,37,-0.081,1,0.91,2,387,30,34
532,BMA07-2024-2-M,BMA07,2024-2,4,O,6,0.6,25,0.52,1,0.84,2,297,30,38
481,BMA09-2024-2-P,BMA09,2024-2,3,O,55,0.7,37,-0.27,1,0.89,1,454,30,27
519,BMA10-2024-2-Q,BMA10,2024-2,3,O,29,0.71,39,-0.154,2,0.91,1,387,30,33
521,BMA15-2024-2-P,BMA15,2024-2,3,O,46,0.69,40,-0.2,1,0.87,3,387,30,32
537,BMA18-2024-2-M,BMA18,2024-2,3,O,55,0.7,30,0.2,2,0.84,2,297,30,36
555,BMA20-2024-2-O,BMA20,2024-2,3,E,38,0.71,14,0.143,1,0.89,3,511,30,16
558,BMA22-2024-2-N,BMA22,2024-2,4,O,47,0.71,1,2.0,2,0.9,1,153,30,3
635,BMT01-2024-2-M,BMT01,2024-2,2,E,33,0.68,19,0.053,0,0.9,2,511,30,20
491,BQU01-2024-2-P,BQU01,2024-2,5,O,53,0.71,36,-0.194,0,0.89,1,454,30,29
496,BRC01-2024-2-P,BRC01,2024-2,2,O,44,0.68,40,-0.225,0,0.85,1,454,30,31
463,BRN01-2024-2-N,BRN01,2024-2,3,O,5,0.68,40,-0.25,0,0.85,1,511,30,30
561,CBG01-2024-2-N,CBG01,2024-2,4,E,21,0.68,16,-0.375,0,0.86,3,511,30,10
499,CBN01-2024-2-O,CBN01,2024-2,4,O,,0.75,27,0.296,1,0.89,3,297,30,35
582,CBN03-2024-2-M,CBN03,2024-2,4,E,83,0.69,15,0.067,0,0.86,3,511,30,16
600,CBN06-2024-2-M,CBN06,2024-2,4,E,56,0.67,13,0.308,0,0.86,2,511,30,17
468,CBS01-2024-2-Q,CBS01,2024-2,3,O,83,0.69,41,-0.244,0,0.86,2,511,30,31
502,CBS02-2024-2-N,CBS02,2024-2,3,O,70,0.69,38,-0.316,2,0.86,2,454,30,26
542,CBS03-2024-2-N,CBS03,2024-2,4,E,46,0.69,18,0.0,0,0.86,3,511,30,18
562,CBS05-2024-2-M,CBS05,2024-2,4,O,12,0.67,1,2.0,1,0.85,1,153,30,3
584,CIB02-2024-2-N,CIB02,2024-2,3,E,86,0.72,15,-0.333,1,0.91,3,511,30,10
620,CIB45-2024-2-M,CIB45,2024-2,4,O,48,0.7,15,0.2,1,0.82,3,59,30,18
631,CIB46-2024-2-P,CIB46,2024-2,4,O,88,0.72,14,-0.143,1,0.82,3,26,30,12
524,EE306-2024-2-M,EE306,2024-2,3,O,18,0.61,45,-0.111,1,0.76,3,387,30,40
545,EE320-2024-2-O,EE320,2024-2,5,O,72,0.7,28,0.321,2,0.86,2,297,30,37
551,EE410-2024-2-P,EE410,2024-2,4,O,6,0.6,32,0.188,1,0.86,2,297,30,38
568,EE428-2024-2-Q,EE428,2024-2,1,O,87,0.66,6,0.667,1,0.83,2,153,10,10
573,EE430-2024-2-N,EE430,2024-2,4,O,35,0.72,7,-0.429,1,0.89,3,107,30,4
587,EE458-2024-2-N,EE458,2024-2,1,O,1,0.65,11,-0.727,1,0.85,1,107,10,3
613,EE468-2024-2-M,EE468,2024-2,4,E,32,0.69,17,-0.353,0,0.87,2,511,30,11
616,EE498-2024-2-O,EE498,2024-2,1,O,34,0.7,16,-0.375,1,0.9,2,99,10,10
637,EE508-2024-2-M,EE508,2024-2,3,E,48,0.7,15,-0.333,0,0.9,3,511,30,10
578,EE522-2024-2-P,EE522,2024-2,4,O,25,0.71,4,0.25,2,0.87,2,153,30,5
602,EE530-2024-2-N,EE530,2024-2,4,O,,0.75,23,-0.391,1,0.74,2,99,10,14
592,EE588-2024-2-N,EE588,2024-2,4,O,13,0.61,13,-0.538,1,0.8,2,107,30,6
605,EE590-2024-2-M,EE590,2024-2,4,O,11,0.72,17,-0.588,2,0.92,1,99,30,7
618,EE592-2024-2-M,EE592,2024-2,4,O,49,0.7,19,-0.579,1,0.87,2,99,30,8
638,EE593-2024-2-M,EE593,2024-2,4,E,49,0.7,13,0.154,0,0.86,3,511,30,15
639,EE596-2024-2-M,EE596,2024-2,3,E,88,0.72,18,-0.333,0,0.89,3,511,30,12
640,EE598-2024-2-M,EE598,2024-2,3,E,36,0.7,17,-0.059,0,0.89,3,511,30,16
596,EE604-2024-2-O,EE604,2024-2,3,O,58,0.69,8,-0.5,1,0.88,1,107,30,4
641,EE658-2024-2-M,EE658,2024-2,3,E,2,0.74,17,-0.118,0,0.92,1,511,30,15
634,EE712-2024-2-N,EE712,2024-2,3,O,57,0.66,10,0.0,1,0.9,3,26,30,10
644,IP101-2024-2-N,IP101,2024-2,1,E,33,0.68,18,-0.056,0,0.79,2,511,30,17
580,TLN01-2024-2-N,TLN01,2024-2,5,O,7,0.69,3,-0.333,1,0.86,2,153,30,2
598,TLN02-2024-2-M,TLN02,2024-2,4,O,21,0.68,10,-0.8,1,0.85,2,107,30,2
645,TLN04-2024-2-M,TLN04,2024-2,3,E,,0.75,24,-0.458,0,0.84,1,511,30,13
646,TLN05-2024-2-M,TLN05,2024-2,3,E,77,0.69,23,-0.087,0,0.84,3,511,30,21
647,TLN06-2024-2-M,TLN06,2024-2,3,E,60,0.73,18,-0.111,0,0.9,3,511,30,16
648,TLN07-2024-2-M,TLN07,2024-2,3,E,14,0.71,16,0.0,0,0.92,2,511,30,16
581,TLR01-2024-2-M,TLR01,2024-2,4,O,24,0.73,3,0.0,1,0.91,1,153,30,3
599,TLR02-2024-2-M,TLR02,2024-2,4,O,35,0.72,8,-0.625,1,0.88,2,107,30,3
607,TLR03-2024-2-M,TLR03,2024-2,3,O,48,0.7,21,-0.476,1,0.87,2,99,30,11
626,TLR04-2024-2-N,TLR04,2024-2,3,O,42,0.69,17,-0.059,1,0.89,3,59,30,16
627,TLR05-2024-2-M,TLR05,2024-2,3,O,89,0.67,17,0.118,1,0.83,2,59,30,19
649,TLR06-2024-2-M,TLR06,2024-2,4,E,42,0.69,15,0.0,0,0.84,3,511,30,15
314,BEF01-2025-1-O,BEF01,2025-1,2,O,14,0.71,38,-0.289,0,0.83,2,297,30,27
290,BEG01-2025-1-P,BEG01,2025-1,3,O,63,0.69,34,-0.059,0,0.9,2,387,30,32
396,BEG06-2025-1-Q,BEG06,2025-1,3,O,82,0.71,8,-0.625,1,0.88,2,99,30,3
225,BFI01-2025-1-T,BFI01,2025-1,5,O,45,0.69,33,-0.303,0,0.86,1,511,10,23
294,BFI03-2025-1-P,BFI03,2025-1,5,O,3,0.7,33,-0.061,2,0.87,1,387,30,31
255,BFI05-2025-1-O,BFI05,2025-1,4,O,4,0.68,29,0.31,1,0.9,1,454,30,38
227,BIC01-2025-1-N,BIC01,2025-1,2,O,76,0.7,31,-0.355,0,0.87,1,511,30,20
232,BMA01-2025-1-N,BMA01,2025-1,5,O,61,0.67,33,-0.333,0,0.83,1,511,30,22
260,BMA02-2025-1-P,BMA02,2025-1,5,O,90,0.69,33,0.212,1,0.8,1,454,30,40
239,BMA03-2025-1-N,BMA03,2025-1,4,O,28,0.67,37,-0.351,0,0.81,1,511,30,24
295,BMA05-2025-1-M,BMA05,2025-1,5,O,15,0.73,34,-0.147,1,0.9,2,387,30,29
320,BMA07-2025-1-Q,BMA07,2025-1,4,O,85,0.66,38,-0.158,1,0.83,2,297,30,32
262,BMA09-2025-1-M,BMA09,2025-1,3,O,31,0.69,27,0.481,1,0.88,2,454,30,40
302,BMA10-2025-1-P,BMA10,2025-1,3,O,47,0.71,33,-0.212,2,0.92,2,387,30,26
307,BMA15-2025-1-R,BMA15,2025-1,3,O,46,0.69,32,-0.094,1,0.87,3,387,30,29
323,BMA18-2025-1-O,BMA18,2025-1,3,O,55,0.7,36,-0.111,2,0.84,2,297,30,32
338,BMA20-2025-1-N,BMA20,2025-1,3,E,12,0.67,16,-0.375,1,0.88,2,511,30,10
342,BMA22-2025-1-N,BMA22,2025-1,4,O,47,0.71,3,0.333,2,0.9,1,153,30,4
419,BMT01-2025-1-M,BMT01,2025-1,2,E,33,0.68,20,-0.5,0,0.87,2,511,30,10
273,BQU01-2025-1-N,BQU01,2025-1,5,O,53,0.71,29,0.276,0,0.89,1,454,30,37
280,BRC01-2025-1-P,BRC01,2025-1,2,O,44,0.68,31,0.452,0,0.83,1,454,30,45
248,BRN01-2025-1-O,BRN01,2025-1,3,O,5,0.68,30,-0.267,0,0.85,2,511,30,22
345,CBG01-2025-1-N,CBG01,2025-1,4,E,21,0.68,10,0.1,0,0.86,3,511,30,11
281,CBN01-2025-1-M,CBN01,2025-1,4,O,7,0.69,35,-0.086,1,0.88,1,297,30,32
366,CBN03-2025-1-M,CBN03,2025-1,4,E,83,0.69,16,0.062,0,0.87,3,511,30,17
384,CBN06-2025-1-M,CBN06,2025-1,4,E,56,0.67,17,-0.294,0,0.87,2,511,30,12
250,CBS01-2025-1-O,CBS01,2025-1,3,O,31,0.69,31,-0.258,0,0.86,2,511,30,23
286,CBS02-2025-1-N,CBS02,2025-1,3,O,70,0.69,26,0.385,2,0.87,2,454,30,36
326,CBS03-2025-1-N,CBS03,2025-1,4,E,46,0.69,18,-0.278,0,0.85,3,511,30,13
347,CBS05-2025-1-N,CBS05,2025-1,4,O,12,0.67,3,-0.333,1,0.85,1,153,30,2
369,CIB02-2025-1-O,CIB02,2025-1,3,E,86,0.72,10,-0.4,1,0.91,1,511,30,6
404,CIB45-2025-1-M,CIB45,2025-1,4,O,48,0.7,18,-0.667,1,0.83,3,59,30,6
414,CIB46-2025-1-O,CIB46,2025-1,4,O,60,0.73,12,0.0,1,0.83,3,26,30,12
308,EE306-2025-1-M,EE306,2025-1,3,O,18,0.61,40,-0.15,1,0.76,3,387,30,34
330,EE320-2025-1-P,EE320,2025-1,5,O,59,0.7,37,-0.135,2,0.86,1,297,30,32
333,EE410-2025-1-N,EE410,2025-1,4,O,75,0.69,38,-0.026,1,0.83,2,297,30,37
349,EE428-2025-1-N,EE428,2025-1,1,O,62,0.7,10,-0.8,1,0.82,2,153,10,2
358,EE430-2025-1-O,EE430,2025-1,4,O,62,0.7,4,-0.75,1,0.89,3,107,30,1
374,EE458-2025-1-Q,EE458,2025-1,1,O,78,0.69,3,0.0,1,0.86,1,107,10,3
397,EE468-2025-1-M,EE468,2025-1,4,E,32,0.69,11,0.0,0,0.87,2,511,30,11
398,EE498-2025-1-M,EE498,2025-1,1,O,34,0.7,10,-0.6,1,0.9,3,99,10,4
421,EE508-2025-1-M,EE508,2025-1,3,E,48,0.7,10,0.1,0,0.91,3,511,30,11
361,EE522-2025-1-O,EE522,2025-1,4,O,52,0.63,5,-0.4,2,0.87,2,153,30,3
386,EE530-2025-1-N,EE530,2025-1,4,O,,0.75,14,-0.571,1,0.74,2,99,10,6
377,EE588-2025-1-O,EE588,2025-1,4,O,25,0.71,6,-0.167,1,0.8,2,107,30,5
390,EE590-2025-1-N,EE590,2025-1,4,O,11,0.72,7,-0.143,2,0.91,2,99,10,6
403,EE592-2025-1-N,EE592,2025-1,4,O,49,0.7,8,-0.75,1,0.88,3,99,30,2
422,EE593-2025-1-M,EE593,2025-1,4,E,49,0.7,15,-0.067,0,0.87,3,511,30,14
423,EE596-2025-1-M,EE596,2025-1,3,E,88,0.72,12,-0.083,0,0.89,3,511,30,11
424,EE598-2025-1-M,EE598,2025-1,3,E,36,0.7,16,-0.188,0,0.89,3,511,30,13
381,EE604-2025-1-P,EE604,2025-1,3,O,58,0.69,4,-0.5,1,0.87,1,107,30,2
425,EE658-2025-1-M,EE658,2025-1,3,E,2,0.74,15,-0.267,0,0.91,1,511,30,11
417,EE712-2025-1-M,EE712,2025-1,3,O,24,0.73,10,0.2,1,0.9,3,26,30,12
428,IP101-2025-1-N,IP101,2025-1,1,E,33,0.68,17,-0.353,0,0.8,2,511,30,11
364,TLN01-2025-1-N,TLN01,2025-1,5,O,7,0.69,2,-0.5,1,0.85,2,153,30,1
382,TLN02-2025-1-M,TLN02,2025-1,4,O,21,0.68,2,0.5,1,0.85,2,107,30,3
429,TLN04-2025-1-M,TLN04,2025-1,3,E,,0.75,13,-0.077,0,0.85,1,511,30,12
430,TLN05-2025-1-M,TLN05,2025-1,3,E,77,0.69,21,-0.524,0,0.84,3,511,30,10
431,TLN06-2025-1-M,TLN06,2025-1,3,E,60,0.73,16,-0.438,0,0.91,3,511,30,9
432,TLN07-2025-1-M,TLN07,2025-1,3,E,14,0.71,16,-0.5,0,0.91,2,511,30,8
365,TLR01-2025-1-M,TLR01,2025-1,4,O,24,0.73,3,-0.667,1,0.92,1,153,30,1
383,TLR02-2025-1-M,TLR02,2025-1,4,O,35,0.72,3,0.333,1,0.88,2,107,30,4
391,TLR03-2025-1-M,TLR03,2025-1,3,O,48,0.7,11,-0.636,1,0.87,2,99,30,4
410,TLR04-2025-1-N,TLR04,2025-1,3,O,42,0.69,16,-0.625,1,0.89,3,59,30,6
411,TLR05-2025-1-M,TLR05,2025-1,3,O,89,0.67,19,-0.579,1,0.84,2,59,30,8
433,TLR06-2025-1-M,TLR06,2025-1,4,E,42,0.69,15,-0.4,0,0.83,3,511,30,9
